id	item_group_id	title	description	link	image_link	additional_image_link	price	availability	condition	brand	mpn	gtin	size	color	shipping
MV8195-41.5	15510765502812	Dolce & Gabbana Black London Sacred Heart Sneakers	These Dolce & Gabbana London sneakers are crafted from smooth calf leather in black, finished with a Sacred Heart motif and set on a rubber sole with a lace-up fastening. The decorative emblem channels the maison's love of devotional iconography against a clean sneaker silhouette. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-london-sacred-heart-men-sneakers-shoes?variant=57183706153308	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526493532.jpg?v=1783937423	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526526300.jpg?v=1783937426,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526559068.jpg?v=1783937429,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526591836.jpg?v=1783937433	313.00 GBP	in stock	new	Dolce & Gabbana	MV8195-41.5	8053286244318	EU41.5/US8.5	Black	GB:::0.00 GBP
MV8195-42	15510765502812	Dolce & Gabbana Black London Sacred Heart Sneakers	These Dolce & Gabbana London sneakers are crafted from smooth calf leather in black, finished with a Sacred Heart motif and set on a rubber sole with a lace-up fastening. The decorative emblem channels the maison's love of devotional iconography against a clean sneaker silhouette. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-london-sacred-heart-men-sneakers-shoes?variant=58227565101404	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526493532.jpg?v=1783937423	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526526300.jpg?v=1783937426,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526559068.jpg?v=1783937429,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-london-sacred-heart-men-sneakers-shoes__69993526591836.jpg?v=1783937433	313.00 GBP	in stock	new	Dolce & Gabbana	MV8195-42	8053286244325	EU42/US9	Black	GB:::0.00 GBP
MV7787-39	15510870360412	Dolce & Gabbana Black Low Top Lace Up Trekking Sneakers	These Dolce & Gabbana low-top sneakers are crafted from smooth calfskin in black with trekking-inspired lace-up detailing. The mountaineering codes paired with refined leather construction channel the maison's signature blend of utility and luxury. Material: Calfskin. Made in Italy.	https://noavvo.com/products/black-low-top-lace-up-trekking-sneakers-shoes?variant=57184047563100	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621638492.jpg?v=1783938184	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621671260.jpg?v=1783938188,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621704028.jpg?v=1783938193,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621736796.jpg?v=1783938198	424.00 GBP	in stock	new	Dolce & Gabbana	MV7787-39	8056121173705	EU39/US6	Black	GB:::0.00 GBP
MV7787-39.5	15510870360412	Dolce & Gabbana Black Low Top Lace Up Trekking Sneakers	These Dolce & Gabbana low-top sneakers are crafted from smooth calfskin in black with trekking-inspired lace-up detailing. The mountaineering codes paired with refined leather construction channel the maison's signature blend of utility and luxury. Material: Calfskin. Made in Italy.	https://noavvo.com/products/black-low-top-lace-up-trekking-sneakers-shoes?variant=57184047530332	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621638492.jpg?v=1783938184	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621671260.jpg?v=1783938188,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621704028.jpg?v=1783938193,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-low-top-lace-up-trekking-sneakers-shoes__69307621736796.jpg?v=1783938198	424.00 GBP	in stock	new	Dolce & Gabbana	MV7787-39.5	8057155700950	EU39.5/US6.5	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU39/US6	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913497436	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU39/US6	8056265937409	EU39/US6	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU39.5/US6.5	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913530204	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU39.5/US6.5	8056265937416	EU39.5/US6.5	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU40/US7	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913562972	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU40/US7	8056265937423	EU40/US7	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU40.5/US7.5	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913595740	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU40.5/US7.5	8056265937430	EU40.5/US7.5	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU41/US8	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913628508	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU41/US8	8056265937447	EU41/US8	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU41.5/US8.5	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913661276	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU41.5/US8.5	8056265937454	EU41.5/US8.5	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU42/US9	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913694044	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU42/US9	8056265937461	EU42/US9	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU42.5/US9.5	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913726812	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU42.5/US9.5	8056265937478	EU42.5/US9.5	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU43/US10	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913759580	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU43/US10	8056265937485	EU43/US10	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU44/US11	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913792348	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU44/US11	8056265937508	EU44/US11	Black	GB:::0.00 GBP
DO-CS1772A106580999-EU45/US12	15597173309788	Dolce & Gabbana Black Low Top Sneakers	The Portofino Sneakers by Dolce & Gabbana are crafted from soft nappa calfskin in black, finished with flat laces and a calfskin footbed with branded label. A rubber sole with logo spoiler and branded outsole channel the maison's signature Italian-resort spirit. Material: Calf leather. Made in Italy.	https://noavvo.com/products/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers?variant=57706913825116	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141283926364.jpg?v=1783945234	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141285040476.jpg?v=1783945238,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141286318428.jpg?v=1783945241,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/dolce-gabbana-black-calf-leather-bos-taurus-low-top-sneakers__70141289496924.jpg?v=1783945245	411.00 GBP	in stock	new	Dolce & Gabbana	DO-CS1772A106580999-EU45/US12	8056265937522	EU45/US12	Black	GB:::0.00 GBP
